RECID|PLU|BARCD|ADDID|ADDTIME|UPDID|UPDTIME
|20086181|8991002105300|TRF|12/01/2023 00:00:00|TRF|30/10/2025 00:00:00
|20086181|8991002105973|BCN31105.CSV|31/10/2025 06:43:04||
|20086226|8994096111608|TRF|19/11/2024 00:00:00|TRF|30/10/2025 00:00:00
|20086226|8994096111615|BCN31105.CSV|31/10/2025 06:43:04||
|20086226|8994096222359|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20086226|8994096222366|BCN31105.CSV|31/10/2025 06:43:04||
|20086327|08999999122027|BCN31105.CSV|31/10/2025 06:43:04||
|20086327|08999999152598|BCN31105.CSV|31/10/2025 06:43:04||
|20086327|08999999178192|BCN31105.CSV|31/10/2025 06:43:04||
|20086327|8999999514556|TRF|18/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20086327|8999999553128|TRF|18/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20086392|18993496109915|BCN31105.CSV|31/10/2025 06:43:04||
|20086392|8993496109956|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20086406|08999999123390|BCN31105.CSV|31/10/2025 06:43:04||
|20086406|8999999517793|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20086422|14902430799659|BCN31105.CSV|31/10/2025 06:43:04||
|20086422|4902430799652|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20086422|4902430799669|BCN31105.CSV|31/10/2025 06:43:04||
|20086810|8994096222113|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20086810|8994096222755|BCN31105.CSV|31/10/2025 06:43:04||
|20086998|8994112651231|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087016|18998009040211|BCN31105.CSV|31/10/2025 06:43:04||
|20087016|8998009040313|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087018|18990057981140|BCN31105.CSV|31/10/2025 06:43:04||
|20087018|8990057981143|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087019|18990057981157|BCN31105.CSV|31/10/2025 06:43:04||
|20087019|8990057981150|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087021|8992696520561|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087021|8992696520578|BCN31105.CSV|31/10/2025 06:43:04||
|20087024|18999099928823|BCN31105.CSV|31/10/2025 06:43:04||
|20087024|8999099928826|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087025|18999099928830|BCN31105.CSV|31/10/2025 06:43:04||
|20087025|8999099928833|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087051|690221|TRF|10/07/2025 00:00:00|TRF|30/10/2025 00:00:00
|20087052|821876|TRF|10/07/2025 00:00:00|TRF|30/10/2025 00:00:00
|20087053|589413|TRF|10/07/2025 00:00:00|TRF|30/10/2025 00:00:00
|20087054|934416|TRF|10/07/2025 00:00:00|TRF|30/10/2025 00:00:00
|20087096|8998777143711|BCN31105.CSV|31/10/2025 06:43:04||
|20087096|8998777143728|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087155|0089686060003|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087155|10089686060000|BCN31105.CSV|31/10/2025 06:43:04||
|20087201|08999999124823|BCN31105.CSV|31/10/2025 06:43:04||
|20087201|8999999520182|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087201|8999999580780|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087202|08999999122614|BCN31105.CSV|31/10/2025 06:43:04||
|20087202|08999999194130|BCN31105.CSV|31/10/2025 06:43:04||
|20087202|8999999515621|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087203|18998103014385|BCN31105.CSV|31/10/2025 06:43:04||
|20087203|18998103018765|BCN31105.CSV|31/10/2025 06:43:04||
|20087203|8998103014388|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087284|18991188943540|BCN31105.CSV|31/10/2025 06:43:04||
|20087284|8991188943543|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087289|8901393017281|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087289|8901393017298|BCN31105.CSV|31/10/2025 06:43:04||
|20087289|89901393017304|BCN31105.CSV|31/10/2025 06:43:04||
|20087290|0749921030405|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087292|06970175255342|BCN31105.CSV|31/10/2025 06:43:04||
|20087292|6970175255298|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087307|8993468931318|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087344|8994096222175|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087344|8994096222373|BCN31105.CSV|31/10/2025 06:43:04||
|20087345|18999999090323|BCN31105.CSV|31/10/2025 06:43:04||
|20087345|8999999059910|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087410|8993351124025|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087410|8993351174020|BCN31105.CSV|31/10/2025 06:43:04||
|20087412|8993351124223|TRF|14/10/2024 00:00:00|TRF|30/10/2025 00:00:00
|20087412|8993351174228|BCN31105.CSV|31/10/2025 06:43:04||
|20087413|8993351124001|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087413|8993351174006|BCN31105.CSV|31/10/2025 06:43:04||
|20087413|8993351174044|BCN31105.CSV|31/10/2025 06:43:04||
|20087464|8994096221024|TRF|12/06/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087464|8994096221123|BCN31105.CSV|31/10/2025 06:43:04||
|20087479|14902430807699|BCN31105.CSV|31/10/2025 06:43:04||
|20087479|4902430807692|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20087513|026067|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087525|08999999127862|BCN31105.CSV|31/10/2025 06:43:04||
|20087525|8999999525545|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087541|8997204400359|TRF|28/02/2024 00:00:00|TRF|30/10/2025 00:00:00
|20087542|8998866201841|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087580|8992802033022|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087580|8992802033190|BCN31105.CSV|31/10/2025 06:43:04||
|20087590|18992727005163|BCN31105.CSV|31/10/2025 06:43:04||
|20087590|8992727005166|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087658|18999168213126|BCN31105.CSV|31/10/2025 06:43:04||
|20087658|8997032821319|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087711|046137|TRF|19/02/2025 00:00:00|TRF|30/10/2025 00:00:00
|20087713|8994096219533|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087713|8994096219540|BCN31105.CSV|31/10/2025 06:43:04||
|20087862|8994096222595|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20087862|8994096222601|BCN31105.CSV|31/10/2025 06:43:04||
|20088101|8992832604230|TRF|26/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20088105|9555122000854|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088106|9555122000861|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088267|8992832604667|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088351|8993904004231|TRF|15/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20088352|8993904004248|TRF|15/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20088357|046135|TRF|19/02/2025 00:00:00|TRF|30/10/2025 00:00:00
|20088372|8992856899053|BCN31105.CSV|31/10/2025 06:43:04||
|20088372|8992856899056|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088375|8999777010973|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088375|8999777010997|BCN31105.CSV|31/10/2025 06:43:04||
|20088375|8999777011468|BCN31105.CSV|31/10/2025 06:43:04||
|20088376|8999777010638|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088376|8999777010652|BCN31105.CSV|31/10/2025 06:43:04||
|20088376|8999777014865|BCN31105.CSV|31/10/2025 06:43:04||
|20088416|8994096222427|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088416|8994096222434|BCN31105.CSV|31/10/2025 06:43:04||
|20088417|8994096221963|BCN31105.CSV|31/10/2025 06:43:04||
|20088417|8994096221970|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088425|8994942007277|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088535|8994096222441|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088537|8994993002429|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088537|8994993002436|BCN31105.CSV|31/10/2025 06:43:04||
|20088539|8994993001323|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088539|8994993001330|BCN31105.CSV|31/10/2025 06:43:04||
|20088539|8994993001620|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088544|18935001723629|BCN31105.CSV|31/10/2025 06:43:04||
|20088544|8935001724339|TRF|30/09/2024 00:00:00|TRF|30/10/2025 00:00:00
|20088544|8935001724346|BCN31105.CSV|31/10/2025 06:43:04||
|20088545|18935001723636|BCN31105.CSV|31/10/2025 06:43:04||
|20088545|8935001724353|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|20088545|8935001724360|BCN31105.CSV|31/10/2025 06:43:04||
